date,season,team,opponent,runs,oppRuns,moneyLine,runLine,runLineOdds,total,overOdds,underOdds,oppMoneyLine,oppRunLine,oppRunLineOdds,projectedRuns,parkName,totalRuns,runDif
5/2/2014,2014,CIN,MIL,0,2,-117,-1.5,180,7.5,-110,-110,107,1.5,-210,4.04,Great American Ballpark,2,-2
5/2/2014,2014,BAL,MIN,3,0,101,1.5,-210,8.5,-120,100,-111,-1.5,180,4.23,Target Field,3,3
5/2/2014,2014,COL,NYM,10,3,-132,-1.5,155,10,100,-120,117,1.5,-175,5.69,Coors Field,13,7
5/2/2014,2014,TB,NYY,10,5,-142,-1.5,120,8.5,103,-123,127,1.5,-140,4.99,Yankee Stadium,15,5
5/2/2014,2014,BOS,OAK,7,1,-117,-1.5,165,9.5,-110,-110,107,1.5,-195,5.12,Fenway Park,8,6
5/2/2014,2014,WSH,PHI,5,3,-102,1.5,-235,6.5,-125,105,-108,-1.5,195,3.28,Citizens Bank Park,8,2
5/2/2014,2014,TOR,PIT,5,6,125,1.5,-175,7.5,105,-125,-140,-1.5,155,3.33,PNC Park,11,-1
5/2/2014,2014,ARI,SD,2,0,129,1.5,-175,7,105,-125,-144,-1.5,155,3.06,PETCO Park,2,2
5/2/2014,2014,HOU,SEA,5,4,173,1.5,105,8,100,-120,-203,-1.5,-125,2.93,Minute Maid Park,9,1
5/2/2014,2014,ATL,SF,1,2,-134,-1.5,160,7.5,105,-125,119,1.5,-190,4.29,Turner Field,3,-1
5/2/2014,2014,CHC,STL,6,5,150,1.5,-114,8,-115,-105,-165,-1.5,-106,3.2,Wrigley Field,11,1
5/2/2014,2014,NYY,TB,5,10,127,1.5,-140,8.5,103,-123,-142,-1.5,120,3.74,Yankee Stadium,15,-5
5/2/2014,2014,LAA,TEX,2,5,-134,-1.5,160,9,100,-120,119,1.5,-180,5.15,Angel Stadium,7,-3
5/2/2014,2014,PIT,TOR,6,5,-140,-1.5,155,7.5,105,-125,125,1.5,-175,4.38,PNC Park,11,1
5/2/2014,2014,PHI,WSH,3,5,-108,-1.5,195,6.5,-125,105,-102,1.5,-235,3.38,Citizens Bank Park,8,-2
5/3/2014,2014,SD,ARI,3,4,-132,-1.5,170,6.5,-112,-108,117,1.5,-200,3.7,PETCO Park,7,-1
5/3/2014,2014,SF,ATL,3,1,157,1.5,-140,7.5,100,-120,-177,-1.5,120,2.92,Turner Field,4,2
5/3/2014,2014,MIN,BAL,6,1,110,1.5,-145,8,-111,-109,-120,-1.5,125,3.81,Target Field,7,5
5/3/2014,2014,OAK,BOS,3,6,125,1.5,-165,9,-105,-115,-140,-1.5,145,4,Fenway Park,9,-3
5/3/2014,2014,STL,CHC,0,3,-190,-1.5,-119,8,-112,-108,170,1.5,-101,5.24,Wrigley Field,3,-3
5/3/2014,2014,MIL,CIN,2,6,139,1.5,-170,7,105,-125,-154,-1.5,150,2.93,Great American Ballpark,8,-4
5/3/2014,2014,CWS,CLE,0,2,148,1.5,-150,8.5,-115,-105,-163,-1.5,130,3.43,Progressive Field,2,-2
5/3/2014,2014,NYM,COL,10,11,116,1.5,-175,10.5,-105,-115,-126,-1.5,155,4.86,Coors Field,21,-1
5/3/2014,2014,CLE,CWS,2,0,-163,-1.5,130,8.5,-115,-105,148,1.5,-150,5.27,Progressive Field,2,2
5/3/2014,2014,KC,DET,2,9,-101,1.5,-175,8,-120,100,-109,-1.5,155,4.02,Kauffman Stadium,11,-7
5/3/2014,2014,SEA,HOU,9,8,-122,-1.5,130,8,-105,-115,112,1.5,-151,4.4,Minute Maid Park,17,1
5/3/2014,2014,DET,KC,9,2,-109,-1.5,155,8,-120,100,-101,1.5,-175,4.17,Kauffman Stadium,11,7
5/3/2014,2014,TEX,LAA,3,5,130,1.5,-165,8.5,-105,-115,-145,-1.5,145,3.7,Angel Stadium,8,-2
5/3/2014,2014,MIA,LAD,7,9,108,1.5,-160,8.5,-115,-105,-118,-1.5,140,4.09,Marlins Park,16,-2
5/3/2014,2014,LAD,MIA,9,7,-118,-1.5,140,8.5,-115,-105,108,1.5,-160,4.6,Marlins Park,16,2
5/3/2014,2014,CIN,MIL,6,2,-154,-1.5,150,7,105,-125,139,1.5,-170,4.24,Great American Ballpark,8,4
5/3/2014,2014,BAL,MIN,1,6,-120,-1.5,125,8,-111,-109,110,1.5,-145,4.36,Target Field,7,-5
5/3/2014,2014,COL,NYM,11,10,-126,-1.5,155,10.5,-105,-115,116,1.5,-175,5.85,Coors Field,21,1
5/3/2014,2014,TB,NYY,3,9,170,1.5,-119,8.5,100,-120,-200,-1.5,-101,3.15,Yankee Stadium,12,-6
5/3/2014,2014,BOS,OAK,6,3,-140,-1.5,145,9,-105,-115,125,1.5,-165,5.25,Fenway Park,9,3
5/3/2014,2014,WSH,PHI,2,7,-102,1.5,-225,7.5,-110,-110,-108,-1.5,195,3.79,Citizens Bank Park,9,-5
5/3/2014,2014,TOR,PIT,6,8,111,1.5,-205,7,-120,100,-121,-1.5,175,3.32,PNC Park,14,-2
5/3/2014,2014,ARI,SD,4,3,117,1.5,-200,6.5,-112,-108,-132,-1.5,170,3,PETCO Park,7,1
5/3/2014,2014,HOU,SEA,8,9,112,1.5,-151,8,-105,-115,-122,-1.5,130,3.77,Minute Maid Park,17,-1
5/3/2014,2014,ATL,SF,1,3,-177,-1.5,120,7.5,100,-120,157,1.5,-140,4.79,Turner Field,4,-2
5/3/2014,2014,CHC,STL,3,0,170,1.5,-101,8,-112,-108,-190,-1.5,-119,2.96,Wrigley Field,3,3
5/3/2014,2014,NYY,TB,9,3,-200,-1.5,-101,8.5,100,-120,170,1.5,-119,5.67,Yankee Stadium,12,6
5/3/2014,2014,LAA,TEX,5,3,-145,-1.5,145,8.5,-105,-115,130,1.5,-165,5.03,Angel Stadium,8,2
5/3/2014,2014,PIT,TOR,8,6,-121,-1.5,175,7,-120,100,111,1.5,-205,3.83,PNC Park,14,2
5/3/2014,2014,PHI,WSH,7,2,-108,-1.5,195,7.5,-110,-110,-102,1.5,-225,3.89,Citizens Bank Park,9,5
5/4/2014,2014,SD,ARI,4,3,-124,-1.5,175,6.5,-110,-110,114,1.5,-205,3.6,PETCO Park,7,1
5/4/2014,2014,SF,ATL,4,1,115,1.5,-211,7,-105,-115,-130,-1.5,181,3.26,Turner Field,5,3
5/4/2014,2014,MIN,BAL,5,2,-110,-1.5,181,8,-120,100,100,1.5,-211,4.19,Target Field,7,3
5/4/2014,2014,OAK,BOS,3,2,-105,-1.5,150,8.5,-126,106,-105,1.5,-170,4.35,Fenway Park,5,1
5/4/2014,2014,STL,CHC,5,4,-132,-1.5,120,7,-115,-105,117,1.5,-140,3.98,Wrigley Field,9,1
5/4/2014,2014,MIL,CIN,3,4,100,1.5,-215,7.5,-105,-115,-110,-1.5,185,3.75,Great American Ballpark,7,-1
5/4/2014,2014,CWS,CLE,4,3,138,1.5,-159,8.5,-110,-110,-153,-1.5,140,3.57,Progressive Field,7,1
5/4/2014,2014,NYM,COL,5,1,116,1.5,-175,11,-105,-115,-126,-1.5,155,5.09,Coors Field,6,4
5/4/2014,2014,CLE,CWS,3,4,-153,-1.5,140,8.5,-110,-110,138,1.5,-159,5.14,Progressive Field,7,-1
5/4/2014,2014,KC,DET,4,9,119,1.5,-145,8.5,-104,-116,-134,-1.5,125,3.88,Kauffman Stadium,13,-5
5/4/2014,2014,SEA,HOU,8,7,-101,1.5,-211,8.5,-115,-105,-109,-1.5,181,4.27,Minute Maid Park,15,1
5/4/2014,2014,DET,KC,9,4,-134,-1.5,125,8.5,-104,-116,119,1.5,-145,4.87,Kauffman Stadium,13,5
5/4/2014,2014,TEX,LAA,14,3,-111,-1.5,145,7.5,101,-121,101,1.5,-165,3.95,Angel Stadium,17,11
5/4/2014,2014,MIA,LAD,5,4,-181,-1.5,120,7,-115,-105,161,1.5,-140,4.51,Marlins Park,9,1
5/4/2014,2014,LAD,MIA,4,5,161,1.5,-140,7,-115,-105,-181,-1.5,120,2.68,Marlins Park,9,-1
5/4/2014,2014,CIN,MIL,4,3,-110,-1.5,185,7.5,-105,-115,100,1.5,-215,3.93,Great American Ballpark,7,1
5/4/2014,2014,BAL,MIN,2,5,100,1.5,-211,8,-120,100,-110,-1.5,181,4,Target Field,7,-3
5/4/2014,2014,COL,NYM,1,5,-126,-1.5,155,11,-105,-115,116,1.5,-175,6.13,Coors Field,6,-4
5/4/2014,2014,TB,NYY,5,1,126,1.5,-165,9,-110,-110,-141,-1.5,145,3.98,Yankee Stadium,6,4
5/4/2014,2014,BOS,OAK,2,3,-105,1.5,-170,8.5,-126,106,-105,-1.5,150,4.35,Fenway Park,5,-1
5/4/2014,2014,WSH,PHI,0,1,-130,-1.5,120,7.5,-115,-105,115,1.5,-140,4.24,Citizens Bank Park,1,-1
5/4/2014,2014,TOR,PIT,7,2,113,1.5,-195,8.5,-110,-110,-123,-1.5,165,3.99,PNC Park,9,5
5/4/2014,2014,ARI,SD,3,4,114,1.5,-205,6.5,-110,-110,-124,-1.5,175,3.04,PETCO Park,7,-1
5/4/2014,2014,HOU,SEA,7,8,-109,-1.5,181,8.5,-115,-105,-101,1.5,-211,4.43,Minute Maid Park,15,-1
5/4/2014,2014,ATL,SF,1,4,-130,-1.5,181,7,-105,-115,115,1.5,-211,3.96,Turner Field,5,-3
5/4/2014,2014,CHC,STL,4,5,117,1.5,-140,7,-115,-105,-132,-1.5,120,3.23,Wrigley Field,9,-1
5/4/2014,2014,NYY,TB,1,5,-141,-1.5,145,9,-110,-110,126,1.5,-165,5.27,Yankee Stadium,6,-4
5/4/2014,2014,LAA,TEX,3,14,101,1.5,-165,7.5,101,-121,-111,-1.5,145,3.73,Angel Stadium,17,-11
5/4/2014,2014,PIT,TOR,2,7,-123,-1.5,165,8.5,-110,-110,113,1.5,-195,4.69,PNC Park,9,-5
5/4/2014,2014,PHI,WSH,1,0,115,1.5,-140,7.5,-115,-105,-130,-1.5,120,3.49,Citizens Bank Park,1,1
5/5/2014,2014,MIL,ARI,8,3,-150,-1.5,145,8,100,-120,135,1.5,-165,4.8,Miller Park,11,5
5/5/2014,2014,STL,ATL,4,3,-101,1.5,-210,7.5,-105,-115,-109,-1.5,180,3.77,Turner Field,7,1
5/5/2014,2014,CWS,CHC,3,1,114,1.5,-210,6.5,-110,-110,-124,-1.5,180,3.04,Wrigley Field,4,2
5/5/2014,2014,MIN,CLE,1,0,143,1.5,-155,8,-105,-115,-158,-1.5,135,3.29,Progressive Field,1,1
5/5/2014,2014,TEX,COL,2,8,106,1.5,-195,10.5,-120,100,-116,-1.5,165,5.1,Coors Field,10,-6
5/5/2014,2014,CHC,CWS,1,3,-124,-1.5,180,6.5,-110,-110,114,1.5,-210,3.6,Wrigley Field,4,-2
5/5/2014,2014,HOU,DET,0,2,245,1.5,110,7.5,-120,100,-285,-1.5,-130,2.17,Comerica Park,2,-2
5/5/2014,2014,DET,HOU,2,0,-285,-1.5,-130,7.5,-120,100,245,1.5,110,5.55,Comerica Park,2,2
5/5/2014,2014,SD,KC,6,5,113,1.5,-155,6.5,100,-120,-123,-1.5,135,3.05,PETCO Park,11,1
5/5/2014,2014,NYY,LAA,1,4,130,1.5,-165,8,-110,-110,-145,-1.5,145,3.48,Angel Stadium,5,-3
5/5/2014,2014,WSH,LAD,4,0,102,1.5,-180,7,110,-130,-112,-1.5,160,3.47,Nationals Park,4,4
5/5/2014,2014,NYM,MIA,3,4,119,1.5,-195,7,-125,105,-134,-1.5,165,3.2,Marlins Park,7,-1
5/5/2014,2014,ARI,MIL,3,8,135,1.5,-165,8,100,-120,-150,-1.5,145,3.4,Miller Park,11,-5
5/5/2014,2014,CLE,MIN,0,1,-158,-1.5,135,8,-105,-115,143,1.5,-155,4.9,Progressive Field,1,-1
5/5/2014,2014,MIA,NYM,4,3,-134,-1.5,165,7,-125,105,119,1.5,-195,4.01,Marlins Park,7,1
5/5/2014,2014,LAA,NYY,4,1,-145,-1.5,145,8,-110,-110,130,1.5,-165,4.73,Angel Stadium,5,3
5/5/2014,2014,SEA,OAK,4,2,171,1.5,-125,7.5,103,-123,-201,-1.5,105,2.77,Oakland Coliseum,6,2
5/5/2014,2014,TOR,PHI,3,0,-111,-1.5,155,8.5,-115,-105,101,1.5,-175,4.47,Citizens Bank Park,3,3
5/5/2014,2014,SF,PIT,11,10,-104,-1.5,150,7,-110,-110,-106,1.5,-170,3.57,PNC Park,21,1
5/5/2014,2014,KC,SD,5,6,-123,-1.5,135,6.5,100,-120,113,1.5,-155,3.59,PETCO Park,11,-1
5/5/2014,2014,OAK,SEA,2,4,-201,-1.5,105,7.5,103,-123,171,1.5,-125,5.01,Oakland Coliseum,6,-2
5/5/2014,2014,PIT,SF,10,11,-106,1.5,-170,7,-110,-110,-104,-1.5,150,3.6,PNC Park,21,-1
5/5/2014,2014,ATL,STL,3,4,-109,-1.5,180,7.5,-105,-115,-101,1.5,-210,3.91,Turner Field,7,-1
5/5/2014,2014,COL,TEX,8,2,-116,-1.5,165,10.5,-120,100,106,1.5,-195,5.64,Coors Field,10,6
5/5/2014,2014,PHI,TOR,0,3,101,1.5,-175,8.5,-115,-105,-111,-1.5,155,4.23,Citizens Bank Park,3,-3
5/5/2014,2014,LAD,WSH,0,4,-112,-1.5,160,7,110,-130,102,1.5,-180,3.7,Nationals Park,4,-4
5/6/2014,2014,MIL,ARI,5,7,-146,-1.5,150,7.5,-115,-105,131,1.5,-170,4.45,Miller Park,12,-2
5/6/2014,2014,STL,ATL,1,2,106,1.5,-205,8,-105,-115,-116,-1.5,175,3.88,Turner Field,3,-1
5/6/2014,2014,TB,BAL,3,5,-140,-1.5,150,7.5,-115,-105,125,1.5,-170,4.38,Tropicana Field,8,-2
5/6/2014,2014,CIN,BOS,3,4,115,1.5,-190,8.5,-105,-115,-130,-1.5,160,3.95,Fenway Park,7,-1
5/6/2014,2014,CWS,CHC,5,1,125,1.5,-190,7,-120,100,-140,-1.5,160,3.11,Wrigley Field,6,4
5/6/2014,2014,BOS,CIN,4,3,-130,-1.5,160,8.5,-105,-115,115,1.5,-190,4.8,Fenway Park,7,1
5/6/2014,2014,MIN,CLE,2,4,133,1.5,-170,7.5,105,-125,-148,-1.5,150,3.22,Progressive Field,6,-2
5/6/2014,2014,TEX,COL,1,12,114,1.5,-190,10.5,-105,-115,-124,-1.5,160,4.91,Coors Field,13,-11
5/6/2014,2014,CHC,CWS,1,5,-140,-1.5,160,7,-120,100,125,1.5,-190,4.08,Wrigley Field,6,-4
5/6/2014,2014,HOU,DET,4,11,159,1.5,-130,9,-115,-105,-179,-1.5,110,3.47,Comerica Park,15,-7
5/6/2014,2014,DET,HOU,11,4,-179,-1.5,110,9,-115,-105,159,1.5,-130,5.77,Comerica Park,15,7
5/6/2014,2014,SD,KC,1,3,-114,-1.5,190,6.5,-105,-115,104,1.5,-220,3.46,PETCO Park,4,-2
5/6/2014,2014,NYY,LAA,4,3,119,1.5,-175,7.5,-115,-105,-134,-1.5,155,3.42,Angel Stadium,7,1
5/6/2014,2014,WSH,LAD,3,8,149,1.5,-120,7,105,-125,-164,-1.5,100,2.81,Nationals Park,11,-5
5/6/2014,2014,NYM,MIA,0,3,109,1.5,-205,7.5,-115,-105,-119,-1.5,175,3.59,Marlins Park,3,-3
5/6/2014,2014,ARI,MIL,7,5,131,1.5,-170,7.5,-115,-105,-146,-1.5,150,3.25,Miller Park,12,2
5/6/2014,2014,CLE,MIN,4,2,-148,-1.5,150,7.5,105,-125,133,1.5,-170,4.48,Progressive Field,6,2
5/6/2014,2014,MIA,NYM,3,0,-119,-1.5,175,7.5,-115,-105,109,1.5,-205,4.08,Marlins Park,3,3
5/6/2014,2014,LAA,NYY,3,4,-134,-1.5,155,7.5,-115,-105,119,1.5,-175,4.29,Angel Stadium,7,-1
5/6/2014,2014,SEA,OAK,8,3,158,1.5,-140,7,-130,110,-178,-1.5,120,2.71,Oakland Coliseum,11,5
5/6/2014,2014,TOR,PHI,6,5,105,1.5,-215,7.5,100,-120,-115,-1.5,185,3.66,Citizens Bank Park,11,1
5/6/2014,2014,SF,PIT,1,2,-113,-1.5,150,7.5,-105,-115,103,1.5,-170,3.98,PNC Park,3,-1
5/6/2014,2014,KC,SD,3,1,104,1.5,-220,6.5,-105,-115,-114,-1.5,190,3.19,PETCO Park,4,2
5/6/2014,2014,OAK,SEA,3,8,-178,-1.5,120,7,-130,110,158,1.5,-140,4.48,Oakland Coliseum,11,-5
5/6/2014,2014,PIT,SF,2,1,103,1.5,-170,7.5,-105,-115,-113,-1.5,150,3.69,PNC Park,3,1
5/6/2014,2014,ATL,STL,2,1,-116,-1.5,175,8,-105,-115,106,1.5,-205,4.3,Turner Field,3,1
5/6/2014,2014,BAL,TB,5,3,125,1.5,-170,7.5,-115,-105,-140,-1.5,150,3.33,Tropicana Field,8,2
5/6/2014,2014,COL,TEX,12,1,-124,-1.5,160,10.5,-105,-115,114,1.5,-190,5.81,Coors Field,13,11
5/6/2014,2014,PHI,TOR,5,6,-115,-1.5,185,7.5,100,-120,105,1.5,-215,4.01,Citizens Bank Park,11,-1
5/6/2014,2014,LAD,WSH,8,3,-164,-1.5,100,7,105,-125,149,1.5,-120,4.35,Nationals Park,11,5
5/7/2014,2014,MIL,ARI,2,3,-150,-1.5,145,8,-110,-110,135,1.5,-165,4.8,Miller Park,5,-1
5/7/2014,2014,STL,ATL,7,1,-114,-1.5,150,6.5,-126,106,104,1.5,-170,3.46,Turner Field,8,6
5/7/2014,2014,TB,BAL,3,4,-124,-1.5,170,8,100,-120,114,1.5,-200,4.43,Tropicana Field,7,-1
5/7/2014,2014,CIN,BOS,3,4,143,1.5,-150,8.5,-102,-118,-158,-1.5,130,3.5,Fenway Park,7,-1
5/7/2014,2014,CWS,CHC,8,3,-102,1.5,-175,9,-105,-115,-108,-1.5,155,4.54,Guaranteed Rate Field,11,5
5/7/2014,2014,BOS,CIN,4,3,-158,-1.5,130,8.5,-102,-118,143,1.5,-150,5.21,Fenway Park,7,1
5/7/2014,2014,MIN,CLE,3,4,143,1.5,-159,7.5,-120,100,-158,-1.5,139,3.09,Progressive Field,7,-1
5/7/2014,2014,TEX,COL,2,9,-123,-1.5,160,9.5,-110,-110,113,1.5,-190,5.24,Rangers Ballpark,11,-7
5/7/2014,2014,CHC,CWS,3,8,-108,-1.5,155,9,-105,-115,-102,1.5,-175,4.67,Guaranteed Rate Field,11,-5
5/7/2014,2014,HOU,DET,2,3,179,1.5,-110,8.5,-120,100,-209,-1.5,-110,3.05,Comerica Park,5,-1
5/7/2014,2014,DET,HOU,3,2,-209,-1.5,-110,8.5,-120,100,179,1.5,-110,5.75,Comerica Park,5,1
5/7/2014,2014,SD,KC,0,8,107,1.5,-190,5.5,-120,100,-117,-1.5,160,2.66,PETCO Park,8,-8
5/7/2014,2014,NYY,LAA,9,2,125,1.5,-170,8.5,-105,-115,-140,-1.5,150,3.78,Angel Stadium,11,7
5/7/2014,2014,WSH,LAD,3,2,-140,-1.5,160,6.5,-120,100,125,1.5,-180,3.79,Nationals Park,5,1
5/7/2014,2014,NYM,MIA,0,1,102,1.5,-210,7.5,113,-133,-112,-1.5,180,3.71,Marlins Park,1,-1
5/7/2014,2014,ARI,MIL,3,2,135,1.5,-165,8,-110,-110,-150,-1.5,145,3.4,Miller Park,5,1
5/7/2014,2014,CLE,MIN,4,3,-158,-1.5,139,7.5,-120,100,143,1.5,-159,4.59,Progressive Field,7,1
5/7/2014,2014,MIA,NYM,1,0,-112,-1.5,180,7.5,113,-133,102,1.5,-210,3.96,Marlins Park,1,1
5/7/2014,2014,LAA,NYY,2,9,-140,-1.5,150,8.5,-105,-115,125,1.5,-170,4.96,Angel Stadium,11,-7
5/7/2014,2014,SEA,OAK,6,4,-120,-1.5,140,7,-125,105,110,1.5,-160,3.82,Oakland Coliseum,10,2
5/7/2014,2014,SEA,OAK,0,2,150,1.5,-160,7.5,-110,-110,-165,-1.5,135,3,Oakland Coliseum,2,-2
5/7/2014,2014,TOR,PHI,10,0,-108,-1.5,185,8,-110,-110,-102,1.5,-215,4.15,Rogers Centre,10,10
5/7/2014,2014,SF,PIT,3,4,142,1.5,-169,7,-110,-110,-157,-1.5,149,2.89,PNC Park,7,-1
5/7/2014,2014,KC,SD,8,0,-117,-1.5,160,5.5,-120,100,107,1.5,-190,2.97,PETCO Park,8,8
5/7/2014,2014,OAK,SEA,4,6,110,1.5,-160,7,-125,105,-120,-1.5,140,3.33,Oakland Coliseum,10,-2
5/7/2014,2014,OAK,SEA,2,0,-165,-1.5,135,7.5,-110,-110,150,1.5,-160,4.67,Oakland Coliseum,2,2
5/7/2014,2014,PIT,SF,4,3,-157,-1.5,149,7,-110,-110,142,1.5,-169,4.28,PNC Park,7,1
5/7/2014,2014,ATL,STL,1,7,104,1.5,-170,6.5,-126,106,-114,-1.5,150,3.19,Turner Field,8,-6
5/7/2014,2014,BAL,TB,4,3,114,1.5,-200,8,100,-120,-124,-1.5,170,3.74,Tropicana Field,7,1
5/7/2014,2014,COL,TEX,9,2,113,1.5,-190,9.5,-110,-110,-123,-1.5,160,4.46,Rangers Ballpark,11,7
5/7/2014,2014,PHI,TOR,0,10,-102,1.5,-215,8,-110,-110,-108,-1.5,185,4.04,Rogers Centre,10,-10
5/7/2014,2014,LAD,WSH,2,3,125,1.5,-180,6.5,-120,100,-140,-1.5,160,2.89,Nationals Park,5,-1
5/8/2014,2014,TB,BAL,1,3,-173,-1.5,125,7,-125,105,153,1.5,-145,4.44,Tropicana Field,4,-2
5/8/2014,2014,CWS,CHC,5,12,-120,-1.5,170,9,-115,-105,110,1.5,-200,4.91,Guaranteed Rate Field,17,-7
5/8/2014,2014,MIN,CLE,4,9,150,1.5,-140,8.5,-118,-102,-170,-1.5,120,3.4,Progressive Field,13,-5
5/8/2014,2014,TEX,COL,5,0,-129,-1.5,155,9,100,-120,119,1.5,-175,5.07,Rangers Ballpark,5,5
5/8/2014,2014,CHC,CWS,12,5,110,1.5,-200,9,-115,-105,-120,-1.5,170,4.29,Guaranteed Rate Field,17,7
5/8/2014,2014,HOU,DET,6,2,171,1.5,-125,9,-110,-110,-191,-1.5,105,3.32,Comerica Park,8,4
5/8/2014,2014,DET,HOU,2,6,-191,-1.5,105,9,-110,-110,171,1.5,-125,5.91,Comerica Park,8,-4
5/8/2014,2014,SEA,KC,1,0,-122,-1.5,175,6.5,-125,105,112,1.5,-205,3.57,T-Mobile Park,1,1
5/8/2014,2014,SF,LAD,3,1,133,1.5,-172,7,-115,-105,-148,-1.5,151,3,Dodger Stadium,4,2
5/8/2014,2014,SD,MIA,1,3,-155,-1.5,145,7,110,-130,140,1.5,-165,4.25,PETCO Park,4,-2
5/8/2014,2014,CLE,MIN,9,4,-170,-1.5,120,8.5,-118,-102,150,1.5,-140,5.35,Progressive Field,13,5
5/8/2014,2014,TOR,PHI,12,6,-150,-1.5,145,9,-105,-115,135,1.5,-165,5.4,Rogers Centre,18,6
5/8/2014,2014,MIA,SD,3,1,140,1.5,-165,7,110,-130,-155,-1.5,145,2.92,PETCO Park,4,2
5/8/2014,2014,KC,SEA,0,1,112,1.5,-205,6.5,-125,105,-122,-1.5,175,3.07,T-Mobile Park,1,-1
5/8/2014,2014,LAD,SF,1,3,-148,-1.5,151,7,-115,-105,133,1.5,-172,4.18,Dodger Stadium,4,-2
5/8/2014,2014,BAL,TB,3,1,153,1.5,-145,7,-125,105,-173,-1.5,125,2.77,Tropicana Field,4,2
5/8/2014,2014,COL,TEX,0,5,119,1.5,-175,9,100,-120,-129,-1.5,155,4.11,Rangers Ballpark,5,-5
5/8/2014,2014,PHI,TOR,6,12,135,1.5,-165,9,-105,-115,-150,-1.5,145,3.83,Rogers Centre,18,-6
5/9/2014,2014,CWS,ARI,9,3,119,1.5,-145,9,-110,-110,-134,-1.5,125,4.11,Guaranteed Rate Field,12,6
5/9/2014,2014,CHC,ATL,2,3,157,1.5,-150,6.5,-120,100,-177,-1.5,130,2.53,Turner Field,5,-1
5/9/2014,2014,HOU,BAL,3,4,147,1.5,-150,8.5,100,-120,-162,-1.5,130,3.44,Camden Yards,7,-1
5/9/2014,2014,TEX,BOS,8,0,-165,-1.5,130,8.5,-116,-104,150,1.5,-150,5.29,Rangers Ballpark,8,8
5/9/2014,2014,ATL,CHC,3,2,-177,-1.5,130,6.5,-120,100,157,1.5,-150,4.15,Turner Field,5,1
5/9/2014,2014,COL,CIN,3,4,154,1.5,-150,7,-130,110,-169,-1.5,130,2.76,Great American Ballpark,7,-1
5/9/2014,2014,TB,CLE,3,6,-117,-1.5,180,7.5,-105,-115,107,1.5,-210,4.04,Tropicana Field,9,-3
5/9/2014,2014,CIN,COL,4,3,-169,-1.5,130,7,-130,110,154,1.5,-150,4.4,Great American Ballpark,7,1
5/9/2014,2014,ARI,CWS,3,9,-134,-1.5,125,9,-110,-110,119,1.5,-145,5.15,Guaranteed Rate Field,12,-6
5/9/2014,2014,MIN,DET,2,1,190,1.5,-120,8.5,-116,-104,-220,-1.5,100,2.93,Comerica Park,3,1
5/9/2014,2014,BAL,HOU,4,3,-162,-1.5,130,8.5,100,-120,147,1.5,-150,5.26,Camden Yards,7,1
5/9/2014,2014,SEA,KC,1,6,100,1.5,-170,7,-115,-105,-110,-1.5,150,3.5,T-Mobile Park,7,-5
5/9/2014,2014,TOR,LAA,3,4,101,1.5,-165,10,-105,-115,-111,-1.5,145,4.98,Rogers Centre,7,-1
5/9/2014,2014,SF,LAD,3,1,-131,-1.5,130,7,-105,-115,116,1.5,-150,3.97,Dodger Stadium,4,2
5/9/2014,2014,SD,MIA,10,1,125,1.5,-150,5.5,-120,100,-140,-1.5,130,2.44,PETCO Park,11,9
5/9/2014,2014,NYY,MIL,5,3,-130,-1.5,125,7.5,100,-120,115,1.5,-145,4.24,Miller Park,8,2
5/9/2014,2014,DET,MIN,1,2,-220,-1.5,100,8.5,-116,-104,190,1.5,-120,5.84,Comerica Park,3,-1
5/9/2014,2014,PHI,NYM,3,2,112,1.5,-205,7,100,-120,-122,-1.5,175,3.3,Citi Field,5,1
5/9/2014,2014,MIL,NYY,3,5,115,1.5,-145,7.5,100,-120,-130,-1.5,125,3.49,Miller Park,8,-2
5/9/2014,2014,WSH,OAK,0,8,118,1.5,-200,7,-125,105,-128,-1.5,170,3.21,Oakland Coliseum,8,-8
5/9/2014,2014,NYM,PHI,2,3,-122,-1.5,175,7,100,-120,112,1.5,-205,3.85,Citi Field,5,-1
5/9/2014,2014,STL,PIT,4,6,-119,-1.5,140,7,-115,-105,109,1.5,-160,3.8,PNC Park,10,-2
5/9/2014,2014,MIA,SD,1,10,-140,-1.5,130,5.5,-120,100,125,1.5,-150,3.21,PETCO Park,11,-9
5/9/2014,2014,KC,SEA,6,1,-110,-1.5,150,7,-115,-105,100,1.5,-170,3.67,T-Mobile Park,7,5
5/9/2014,2014,LAD,SF,1,3,116,1.5,-150,7,-105,-115,-131,-1.5,130,3.24,Dodger Stadium,4,-2
5/9/2014,2014,PIT,STL,6,4,109,1.5,-160,7,-115,-105,-119,-1.5,140,3.35,PNC Park,10,2
5/9/2014,2014,CLE,TB,6,3,107,1.5,-210,7.5,-105,-115,-117,-1.5,180,3.62,Tropicana Field,9,3
5/9/2014,2014,BOS,TEX,0,8,150,1.5,-150,8.5,-116,-104,-165,-1.5,130,3.4,Rangers Ballpark,8,-8
5/9/2014,2014,LAA,TOR,4,3,-111,-1.5,145,10,-105,-115,101,1.5,-165,5.26,Rogers Centre,7,1
5/9/2014,2014,OAK,WSH,8,0,-128,-1.5,170,7,-125,105,118,1.5,-200,3.93,Oakland Coliseum,8,8
5/10/2014,2014,CWS,ARI,3,4,-117,-1.5,160,8.5,-108,-112,107,1.5,-190,4.58,Guaranteed Rate Field,7,-1
